location,vertebrae
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,53
2,54
2,54
2,54
3,50
3,50
3,50
3,50
3,50
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,51
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,53
3,53
3,53
3,53
3,53
3,53
3,53
3,53
3,53
3,53
3,53
3,53
3,53
3,53
3,53
3,53
3,53
3,53
3,53
3,53
3,53
3,53
3,53
3,53
3,53
3,53
3,53
3,53
3,53
3,53
3,53
3,53
3,53
3,54
3,54
4,49
4,49
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,51
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
4,52
